Invoice,Order_Revenue,Units,Unique_Products,Average_Item_Value,Customer_ID,Country,Order_Date,Basket_Size
536876,7257.08,1641,586,4.422352224253504,,United Kingdom,2010-12-03 11:36:00,Very Large
536883,5.46,13,1,0.42,,United Kingdom,2010-12-03 11:41:00,Medium
536884,39.75,5,3,7.95,14589.0,United Kingdom,2010-12-03 11:42:00,Small
536885,549.0,200,11,2.745,,EIRE,2010-12-03 11:42:00,Very Large
536890,322.2,1548,3,0.20813953488372092,14156.0,EIRE,2010-12-03 11:48:00,Very Large
536920,69.3,58,10,1.1948275862068964,,United Kingdom,2010-12-03 12:01:00,Very Large
536938,1680.88,464,14,3.622586206896552,14680.0,United Kingdom,2010-12-03 12:05:00,Very Large
536943,187.51,170,28,1.103,17884.0,United Kingdom,2010-12-03 12:11:00,Very Large
536944,620.0,400,5,1.55,12557.0,Spain,2010-12-03 12:20:00,Very Large
536945,294.01,152,62,1.9342763157894736,14083.0,United Kingdom,2010-12-03 12:24:00,Very Large
536946,841.94,363,29,2.3193939393939393,13013.0,United Kingdom,2010-12-03 12:28:00,Very Large
536947,686.4,439,38,1.5635535307517083,13013.0,United Kingdom,2010-12-03 12:29:00,Very Large
536954,425.0,100,1,4.25,17809.0,United Kingdom,2010-12-03 12:41:00,Very Large
536956,304.95000000000005,93,15,3.279032258064517,14210.0,United Kingdom,2010-12-03 12:43:00,Very Large
536957,791.7,234,13,3.3833333333333337,17809.0,United Kingdom,2010-12-03 12:43:00,Very Large
536960,225.65,125,14,1.8052000000000001,16477.0,United Kingdom,2010-12-03 12:48:00,Very Large
536967,76.5,31,2,2.467741935483871,12600.0,Germany,2010-12-03 12:57:00,Large
536968,534.0,168,2,3.1785714285714284,16013.0,United Kingdom,2010-12-03 13:09:00,Very Large
536969,528.0,192,1,2.75,16013.0,United Kingdom,2010-12-03 13:10:00,Very Large
536970,1314.0,120,1,10.95,17949.0,United Kingdom,2010-12-03 13:12:00,Very Large
536971,248.16,140,8,1.7725714285714285,12779.0,Poland,2010-12-03 13:40:00,Very Large
536972,230.25,35,14,6.578571428571428,16926.0,United Kingdom,2010-12-03 13:42:00,Large
536973,736.28,356,30,2.068202247191011,17787.0,United Kingdom,2010-12-03 13:43:00,Very Large
536974,336.24,132,16,2.5472727272727274,12682.0,France,2010-12-03 13:59:00,Very Large
536975,1705.65,827,71,2.062454655380895,14911.0,EIRE,2010-12-03 14:04:00,Very Large
536976,149.8,76,19,1.9710526315789476,14723.0,United Kingdom,2010-12-03 14:18:00,Very Large
536977,108.78,60,14,1.813,17954.0,United Kingdom,2010-12-03 14:18:00,Very Large
536980,591.47,239,12,2.4747698744769875,17819.0,United Kingdom,2010-12-03 14:26:00,Very Large
536981,95.69,36,21,2.6580555555555554,14723.0,United Kingdom,2010-12-03 14:26:00,Large
536982,10661.69,1834,145,5.81335332606325,,United Kingdom,2010-12-03 14:27:00,Very Large
536983,175.53,60,9,2.9255,12712.0,Germany,2010-12-03 14:30:00,Very Large
536984,339.54,136,29,2.4966176470588235,17841.0,United Kingdom,2010-12-03 14:35:00,Very Large
536985,334.3,42,11,7.95952380952381,15373.0,United Kingdom,2010-12-03 14:40:00,Large
536986,124.14,104,7,1.1936538461538462,16140.0,United Kingdom,2010-12-03 14:40:00,Very Large
536987,272.01,124,52,2.1936290322580643,17198.0,United Kingdom,2010-12-03 14:54:00,Very Large
536988,254.39000000000001,100,38,2.5439000000000003,17238.0,United Kingdom,2010-12-03 15:05:00,Very Large
536989,115.7,26,22,4.45,17238.0,United Kingdom,2010-12-03 15:10:00,Large
536990,131.8,65,7,2.0276923076923077,12793.0,Portugal,2010-12-03 15:14:00,Very Large
536991,26.4,32,8,0.825,,United Kingdom,2010-12-03 15:16:00,Large
536992,91.8,36,1,2.55,15769.0,United Kingdom,2010-12-03 15:16:00,Large
536993,110.35000000000001,39,34,2.8294871794871796,14396.0,United Kingdom,2010-12-03 15:19:00,Large
536994,98.5,18,3,5.472222222222222,14898.0,United Kingdom,2010-12-03 15:25:00,Medium
537022,427.8,164,24,2.6085365853658535,12725.0,Italy,2010-12-03 15:45:00,Very Large
537023,122.15,64,25,1.90859375,16725.0,United Kingdom,2010-12-03 16:02:00,Very Large
537025,76.83,48,15,1.600625,,United Kingdom,2010-12-03 16:21:00,Large
537026,346.1,528,12,0.6554924242424243,12395.0,Belgium,2010-12-03 16:35:00,Very Large
537030,246.3,142,13,1.7345070422535211,16455.0,United Kingdom,2010-12-03 16:44:00,Very Large
537031,135.0,108,6,1.25,16455.0,United Kingdom,2010-12-03 16:45:00,Very Large
537034,2355.1800000000003,1338,73,1.760224215246637,13081.0,United Kingdom,2010-12-03 17:20:00,Very Large
537035,11.6,8,1,1.45,13081.0,United Kingdom,2010-12-03 17:21:00,Medium
537036,135.32999999999998,75,31,1.8043999999999998,15545.0,United Kingdom,2010-12-03 17:28:00,Very Large
537037,256.90000000000003,92,11,2.7923913043478263,17243.0,United Kingdom,2010-12-05 10:03:00,Very Large
537038,535.75,125,7,4.286,15465.0,United Kingdom,2010-12-05 10:12:00,Very Large
537040,734.3999999999999,192,2,3.8249999999999993,13089.0,United Kingdom,2010-12-05 10:27:00,Very Large
537041,155.64000000000001,52,26,2.993076923076923,16033.0,United Kingdom,2010-12-05 10:36:00,Very Large
537042,230.66,80,48,2.88325,13838.0,United Kingdom,2010-12-05 10:45:00,Very Large
537044,431.45,93,19,4.6392473118279565,18055.0,United Kingdom,2010-12-05 10:52:00,Very Large
537045,118.88,43,30,2.7646511627906976,15038.0,United Kingdom,2010-12-05 10:54:00,Large
537046,277.45,55,14,5.044545454545454,18109.0,United Kingdom,2010-12-05 10:58:00,Very Large
537047,326.59999999999997,181,41,1.8044198895027623,13069.0,United Kingdom,2010-12-05 11:02:00,Very Large
537048,5.9,2,2,2.95,13069.0,United Kingdom,2010-12-05 11:03:00,Small
537049,277.65000000000003,97,14,2.862371134020619,16241.0,United Kingdom,2010-12-05 11:04:00,Very Large
537050,555.84,437,51,1.2719450800915333,14800.0,United Kingdom,2010-12-05 11:10:00,Very Large
537051,317.29,121,31,2.622231404958678,15708.0,United Kingdom,2010-12-05 11:12:00,Very Large
537052,552.24,232,5,2.380344827586207,16839.0,United Kingdom,2010-12-05 11:15:00,Very Large
537053,275.8,124,3,2.2241935483870967,16168.0,United Kingdom,2010-12-05 11:38:00,Very Large
537054,152.05,82,40,1.854268292682927,16931.0,United Kingdom,2010-12-05 11:40:00,Very Large
537055,273.29,107,15,2.5541121495327106,16814.0,United Kingdom,2010-12-05 11:45:00,Very Large
537057,274.67,129,49,2.1292248062015506,15351.0,United Kingdom,2010-12-05 11:49:00,Very Large
537058,351.43,197,12,1.7839086294416244,13269.0,United Kingdom,2010-12-05 11:51:00,Very Large
537059,125.43,58,20,2.162586206896552,14813.0,United Kingdom,2010-12-05 11:54:00,Very Large
537065,1526.92,611,63,2.499050736497545,12567.0,France,2010-12-05 11:57:00,Very Large
537067,27.45,8,6,3.43125,14813.0,United Kingdom,2010-12-05 11:57:00,Medium
537077,174.6,151,25,1.1562913907284769,17062.0,United Kingdom,2010-12-05 11:59:00,Very Large
537081,1145.06,442,25,2.590633484162896,15332.0,Lithuania,2010-12-05 12:00:00,Very Large
537086,438.0,168,8,2.607142857142857,15332.0,Lithuania,2010-12-05 12:01:00,Very Large
537090,15.0,12,1,1.25,15332.0,Lithuania,2010-12-05 12:02:00,Medium
537111,177.89,83,22,2.1432530120481927,14810.0,United Kingdom,2010-12-05 12:08:00,Very Large
537117,204.0,48,1,4.25,16353.0,United Kingdom,2010-12-05 12:09:00,Large
537126,472.11,211,116,2.2374881516587677,18118.0,United Kingdom,2010-12-05 12:13:00,Very Large
537127,408.0,160,2,2.55,13831.0,United Kingdom,2010-12-05 12:13:00,Very Large
537128,211.74,135,23,1.5684444444444445,12841.0,United Kingdom,2010-12-05 12:15:00,Very Large
537129,301.12,232,17,1.2979310344827586,13506.0,United Kingdom,2010-12-05 12:15:00,Very Large
537130,114.65,28,19,4.0946428571428575,17796.0,United Kingdom,2010-12-05 12:23:00,Large
537131,529.4,429,35,1.234032634032634,15716.0,United Kingdom,2010-12-05 12:26:00,Very Large
537133,186.88,68,50,2.748235294117647,18156.0,United Kingdom,2010-12-05 12:29:00,Very Large
537134,163.49,107,9,1.5279439252336449,16983.0,United Kingdom,2010-12-05 12:34:00,Very Large
537135,722.36,471,115,1.5336730360934183,17059.0,United Kingdom,2010-12-05 12:35:00,Very Large
537136,267.46,147,34,1.819455782312925,12748.0,United Kingdom,2010-12-05 12:42:00,Very Large
537137,505.0,356,65,1.4185393258426966,16327.0,United Kingdom,2010-12-05 12:43:00,Very Large
537138,273.3,204,33,1.3397058823529413,17211.0,United Kingdom,2010-12-05 12:44:00,Very Large
537139,33.15,25,3,1.3259999999999998,17026.0,United Kingdom,2010-12-05 12:47:00,Large
537140,64.3,49,32,1.3122448979591836,12748.0,United Kingdom,2010-12-05 12:53:00,Large
537141,517.65,165,37,3.137272727272727,15570.0,United Kingdom,2010-12-05 12:57:00,Very Large
537142,41.45,16,15,2.590625,12748.0,United Kingdom,2010-12-05 12:57:00,Medium
537144,329.03,202,95,1.6288613861386136,15880.0,United Kingdom,2010-12-05 13:00:00,Very Large
537153,606.0500000000001,407,41,1.4890663390663392,16718.0,United Kingdom,2010-12-05 13:03:00,Very Large
537154,953.0500000000001,327,54,2.9145259938837924,15808.0,United Kingdom,2010-12-05 13:05:00,Very Large
537155,73.72,63,30,1.1701587301587302,12748.0,United Kingdom,2010-12-05 13:05:00,Very Large
537156,236.25,75,17,3.15,17858.0,United Kingdom,2010-12-05 13:08:00,Very Large
537158,184.8,86,10,2.1488372093023256,16393.0,United Kingdom,2010-12-05 13:10:00,Very Large
537159,292.95,60,28,4.882499999999999,14527.0,United Kingdom,2010-12-05 13:17:00,Very Large
537160,283.15,128,26,2.212109375,14161.0,United Kingdom,2010-12-05 13:18:00,Very Large
537163,384.71999999999997,276,21,1.3939130434782607,17863.0,United Kingdom,2010-12-05 13:21:00,Very Large
537176,128.55,69,19,1.8630434782608698,16411.0,United Kingdom,2010-12-05 13:26:00,Very Large
537179,806.28,284,13,2.839014084507042,13767.0,United Kingdom,2010-12-05 13:29:00,Very Large
537192,205.65,102,53,2.0161764705882352,16402.0,United Kingdom,2010-12-05 13:42:00,Very Large
537193,429.40000000000003,226,32,1.9000000000000001,15023.0,United Kingdom,2010-12-05 13:49:00,Very Large
537194,271.2,80,1,3.3899999999999997,17402.0,United Kingdom,2010-12-05 13:53:00,Very Large
537195,635.64,298,32,2.133020134228188,15311.0,United Kingdom,2010-12-05 13:55:00,Very Large
537196,382.57,149,74,2.5675838926174497,15426.0,United Kingdom,2010-12-05 13:55:00,Very Large
537197,286.5,79,16,3.6265822784810124,12647.0,Germany,2010-12-05 14:02:00,Very Large
537198,85.5,11,2,7.7727272727272725,12647.0,Germany,2010-12-05 14:03:00,Medium
537199,150.79000000000002,110,31,1.370818181818182,15894.0,United Kingdom,2010-12-05 14:06:00,Very Large
537200,111.65,46,28,2.4271739130434784,15867.0,United Kingdom,2010-12-05 14:17:00,Large
537201,1631.3,972,70,1.6782921810699587,12472.0,Germany,2010-12-05 14:19:00,Very Large
537202,257.0,106,43,2.4245283018867925,14506.0,United Kingdom,2010-12-05 14:25:00,Very Large
537204,198.43,293,32,0.6772354948805461,15555.0,United Kingdom,2010-12-05 14:45:00,Very Large
537205,165.86,116,11,1.4298275862068968,13034.0,United Kingdom,2010-12-05 14:52:00,Very Large
537206,85.55000000000001,25,4,3.4220000000000006,15235.0,United Kingdom,2010-12-05 15:02:00,Large
537207,188.77,40,23,4.719250000000001,17402.0,United Kingdom,2010-12-05 15:06:00,Large
537208,268.67,137,56,1.961094890510949,15889.0,United Kingdom,2010-12-05 15:12:00,Very Large
537209,192.68,83,41,2.32144578313253,14606.0,United Kingdom,2010-12-05 15:12:00,Very Large
537210,207.74,100,15,2.0774,15953.0,United Kingdom,2010-12-05 15:15:00,Very Large
537211,355.75,145,16,2.453448275862069,16143.0,United Kingdom,2010-12-05 15:18:00,Very Large
537212,473.39,299,30,1.5832441471571905,12720.0,Germany,2010-12-05 15:21:00,Very Large
537213,8.65,7,6,1.2357142857142858,12748.0,United Kingdom,2010-12-05 15:26:00,Medium
537214,1668.2,2048,13,0.81455078125,16422.0,United Kingdom,2010-12-05 15:35:00,Very Large
537215,358.56,108,7,3.32,12747.0,United Kingdom,2010-12-05 15:38:00,Very Large
537216,569.5,240,18,2.372916666666667,15502.0,United Kingdom,2010-12-05 15:40:00,Very Large
537217,167.2,16,4,10.45,15502.0,United Kingdom,2010-12-05 15:40:00,Medium
537218,320.08,196,16,1.6330612244897957,12763.0,Japan,2010-12-05 15:46:00,Very Large
537219,423.52,252,67,1.6806349206349205,14081.0,United Kingdom,2010-12-05 15:47:00,Very Large
537220,3.35,1,1,3.35,,United Kingdom,2010-12-05 15:49:00,Small
537221,37.35,14,7,2.667857142857143,17965.0,United Kingdom,2010-12-05 15:54:00,Medium
537222,129.23,56,25,2.3076785714285712,14404.0,United Kingdom,2010-12-05 16:00:00,Very Large
537223,164.7,46,9,3.5804347826086955,13579.0,United Kingdom,2010-12-05 16:10:00,Large
537224,1369.06,674,122,2.031246290801187,13174.0,United Kingdom,2010-12-05 16:24:00,Very Large
537225,490.38,309,59,1.5869902912621359,12748.0,United Kingdom,2010-12-05 16:41:00,Very Large
537226,113.48,86,9,1.3195348837209302,15987.0,United Kingdom,2010-12-06 08:34:00,Very Large
537227,922.4,700,20,1.3177142857142856,17677.0,United Kingdom,2010-12-06 08:42:00,Very Large
537228,25.200000000000003,12,1,2.1,17677.0,United Kingdom,2010-12-06 08:43:00,Medium
537229,17.4,12,1,1.45,17677.0,United Kingdom,2010-12-06 08:44:00,Medium
537230,2.95,1,1,2.95,,United Kingdom,2010-12-06 09:20:00,Small
537231,308.8,112,18,2.757142857142857,13652.0,United Kingdom,2010-12-06 09:21:00,Very Large
537233,353.0,148,9,2.385135135135135,17428.0,United Kingdom,2010-12-06 09:37:00,Very Large
537235,2567.6400000000003,1464,5,1.7538524590163937,17381.0,United Kingdom,2010-12-06 09:45:00,Very Large
537236,375.69000000000005,91,9,4.128461538461539,16858.0,United Kingdom,2010-12-06 09:52:00,Very Large
537237,7335.45,1608,595,4.561847014925373,,United Kingdom,2010-12-06 09:58:00,Very Large
537238,164.2,88,15,1.8659090909090907,16161.0,United Kingdom,2010-12-06 10:03:00,Very Large
537239,210.19,67,13,3.1371641791044778,18219.0,United Kingdom,2010-12-06 10:05:00,Very Large
537240,7660.4800000000005,1811,568,4.22997239094423,,United Kingdom,2010-12-06 10:08:00,Very Large
537241,364.92,172,15,2.121627906976744,14293.0,United Kingdom,2010-12-06 10:18:00,Very Large
537242,412.22,282,29,1.4617730496453902,14748.0,United Kingdom,2010-12-06 10:19:00,Very Large
537243,50.400000000000006,24,2,2.1,16638.0,United Kingdom,2010-12-06 10:19:00,Large
537244,300.66,349,11,0.8614899713467049,17674.0,United Kingdom,2010-12-06 10:20:00,Very Large
537245,58.2,48,3,1.2125000000000001,14748.0,United Kingdom,2010-12-06 10:24:00,Large
537246,129.4,53,7,2.4415094339622643,12808.0,Portugal,2010-12-06 10:27:00,Very Large
537247,223.68,192,3,1.165,13094.0,United Kingdom,2010-12-06 10:34:00,Very Large
537248,56.25,39,4,1.4423076923076923,15899.0,United Kingdom,2010-12-06 10:36:00,Large
537249,33.0,20,1,1.65,16955.0,United Kingdom,2010-12-06 10:38:00,Medium
537250,196.44,89,14,2.207191011235955,12708.0,Germany,2010-12-06 10:43:00,Very Large
537252,26.35,31,1,0.8500000000000001,,United Kingdom,2010-12-06 10:46:00,Large
537253,351.47,178,23,1.974550561797753,,United Kingdom,2010-12-06 10:53:00,Very Large
537254,377.64,207,55,1.8243478260869566,15898.0,United Kingdom,2010-12-06 11:01:00,Very Large
537255,303.5,163,20,1.861963190184049,14443.0,United Kingdom,2010-12-06 11:03:00,Very Large
537256,2263.8,796,11,2.8439698492462315,16210.0,United Kingdom,2010-12-06 11:06:00,Very Large
537257,142.5,58,9,2.456896551724138,17691.0,United Kingdom,2010-12-06 11:10:00,Very Large
537258,142.25,92,10,1.546195652173913,17227.0,United Kingdom,2010-12-06 11:16:00,Very Large
537262,585.41,256,54,2.2867578125,15039.0,United Kingdom,2010-12-06 11:26:00,Very Large
537265,214.07999999999998,175,38,1.2233142857142856,15919.0,United Kingdom,2010-12-06 11:26:00,Very Large
537298,153.5,54,9,2.8425925925925926,13497.0,United Kingdom,2010-12-06 11:37:00,Very Large
537301,102.66,72,14,1.4258333333333333,15860.0,United Kingdom,2010-12-06 11:38:00,Very Large
537312,311.24,254,9,1.2253543307086614,14189.0,United Kingdom,2010-12-06 11:42:00,Very Large
537313,123.15,21,5,5.864285714285715,15304.0,United Kingdom,2010-12-06 11:42:00,Large
537332,322.8,120,12,2.69,14344.0,United Kingdom,2010-12-06 11:58:00,Very Large
537334,430.73,146,44,2.950205479452055,16719.0,United Kingdom,2010-12-06 12:06:00,Very Large
537335,98.7,32,23,3.084375,15048.0,United Kingdom,2010-12-06 12:15:00,Large
537346,673.37,503,34,1.3387077534791252,15301.0,United Kingdom,2010-12-06 12:21:00,Very Large
537350,419.06,350,12,1.1973142857142858,14708.0,United Kingdom,2010-12-06 12:23:00,Very Large
537351,112.08,94,29,1.1923404255319148,16898.0,United Kingdom,2010-12-06 12:23:00,Very Large
537354,133.07,85,38,1.5655294117647058,12748.0,United Kingdom,2010-12-06 12:23:00,Very Large
537359,184.10000000000002,72,10,2.556944444444445,14825.0,United Kingdom,2010-12-06 12:30:00,Very Large
537360,76.32000000000001,72,1,1.06,18113.0,United Kingdom,2010-12-06 12:31:00,Very Large
537362,390.97,529,56,0.7390737240075614,17596.0,United Kingdom,2010-12-06 12:34:00,Very Large
537365,449.95000000000005,201,21,2.2385572139303487,15078.0,United Kingdom,2010-12-06 12:38:00,Very Large
537366,308.05,106,12,2.906132075471698,14085.0,United Kingdom,2010-12-06 12:39:00,Very Large
537367,25.200000000000003,12,1,2.1,15078.0,United Kingdom,2010-12-06 12:39:00,Medium
537368,377.5,135,15,2.7962962962962963,14911.0,EIRE,2010-12-06 12:40:00,Very Large
537369,226.45000000000002,93,49,2.43494623655914,17860.0,United Kingdom,2010-12-06 12:41:00,Very Large
537370,379.7,168,51,2.2601190476190474,13155.0,United Kingdom,2010-12-06 12:44:00,Very Large
537371,185.97,119,14,1.5627731092436974,15028.0,United Kingdom,2010-12-06 12:47:00,Very Large
537372,198.35,73,22,2.717123287671233,16919.0,United Kingdom,2010-12-06 12:52:00,Very Large
537374,367.95,256,74,1.4373046875,17259.0,United Kingdom,2010-12-06 12:55:00,Very Large
537375,358.82,223,48,1.6090582959641255,17019.0,United Kingdom,2010-12-06 12:55:00,Very Large
537376,480.68,278,16,1.729064748201439,16722.0,United Kingdom,2010-12-06 12:59:00,Very Large
537377,268.24,104,13,2.579230769230769,15882.0,United Kingdom,2010-12-06 13:01:00,Very Large
537378,784.15,476,20,1.6473739495798319,14911.0,EIRE,2010-12-06 13:06:00,Very Large
537380,100.80000000000001,48,2,2.1,15882.0,United Kingdom,2010-12-06 13:12:00,Large
537381,511.56,372,24,1.3751612903225807,14667.0,United Kingdom,2010-12-06 13:13:00,Very Large
537382,370.42,192,53,1.9292708333333335,16710.0,United Kingdom,2010-12-06 13:13:00,Very Large
537384,122.7,56,5,2.1910714285714286,15984.0,United Kingdom,2010-12-06 13:21:00,Very Large
537385,125.10000000000001,37,13,3.3810810810810814,14487.0,United Kingdom,2010-12-06 13:22:00,Large
537386,20.85,3,1,6.95,14911.0,EIRE,2010-12-06 13:32:00,Small
537387,222.18,84,14,2.645,13468.0,United Kingdom,2010-12-06 13:34:00,Very Large
537388,391.5,210,18,1.8642857142857143,17682.0,United Kingdom,2010-12-06 13:35:00,Very Large
537389,149.0,60,19,2.4833333333333334,17757.0,United Kingdom,2010-12-06 13:41:00,Very Large
537390,123.24,40,8,3.081,16658.0,United Kingdom,2010-12-06 13:47:00,Large
537391,554.66,257,48,2.1582101167315173,16550.0,United Kingdom,2010-12-06 13:53:00,Very Large
537392,159.9,75,23,2.132,17068.0,United Kingdom,2010-12-06 13:58:00,Very Large
537393,2415.04,972,34,2.4846090534979424,13089.0,United Kingdom,2010-12-06 13:59:00,Very Large
537394,81.17999999999999,54,5,1.5033333333333332,13089.0,United Kingdom,2010-12-06 14:00:00,Very Large
537395,143.12,75,49,1.9082666666666668,15356.0,United Kingdom,2010-12-06 14:05:00,Very Large
537396,257.84000000000003,63,28,4.092698412698414,17223.0,United Kingdom,2010-12-06 14:08:00,Very Large
537397,244.20000000000002,164,10,1.4890243902439027,16817.0,United Kingdom,2010-12-06 14:19:00,Very Large
537399,402.36,174,50,2.3124137931034485,13030.0,United Kingdom,2010-12-06 14:31:00,Very Large
537400,422.81,261,49,1.6199616858237549,17191.0,United Kingdom,2010-12-06 14:36:00,Very Large
537403,30.45,21,11,1.45,17191.0,United Kingdom,2010-12-06 14:43:00,Large
537404,56.85,38,11,1.4960526315789473,17191.0,United Kingdom,2010-12-06 14:46:00,Large
