Customer ID,Total_Orders,Total_Revenue,Total_Units,Unique_Products,Recency_Days,Customer_Lifetime_Days,Average_Order_Value,Average_Units_Per_Order,Average_Products_Per_Order,Orders_Per_Month,Revenue_Segment,Activity_Segment
12680.0,4,880.81,444,33,1,112,220.2025,111.0,8.25,0.8450704225352113,High,Active
12681.0,22,13787.54,7536,267,15,353,626.7063636363637,342.54545454545456,12.136363636363637,1.723237597911227,Very High,Active
12682.0,31,12279.82,5555,209,4,367,396.1232258064516,179.19354838709677,6.741935483870968,2.3425692695214106,Very High,Active
12683.0,15,8476.57,4987,177,4,361,565.1046666666666,332.46666666666664,11.8,1.1508951406649617,Very High,Active
12684.0,6,2253.63,1983,60,8,205,375.605,330.5,10.0,0.7659574468085106,Very High,Active
12685.0,6,2863.08,1523,117,28,65,477.18,253.83333333333334,19.5,1.8947368421052633,Very High,Active
12686.0,1,89.14,107,7,372,0,89.14,107.0,7.0,1.0,Low,Inactive
12688.0,1,4873.81,3028,171,114,0,4873.81,3028.0,171.0,1.0,Very High,At Risk
12689.0,2,1247.6100000000001,628,57,26,101,623.8050000000001,314.0,28.5,0.45801526717557245,High,Active
12690.0,1,389.01,106,16,206,0,389.01,106.0,16.0,1.0,Medium,Inactive
12691.0,6,1035.8,394,21,28,329,172.63333333333333,65.66666666666667,3.5,0.5013927576601671,High,Active
12693.0,4,855.91,255,35,127,192,213.9775,63.75,8.75,0.5405405405405405,High,At Risk
12694.0,2,869.67,509,32,70,112,434.835,254.5,16.0,0.4225352112676056,High,Recently Inactive
12695.0,4,582.1,220,23,7,203,145.525,55.0,5.75,0.5150214592274678,Medium,Active
12697.0,3,957.59,508,37,29,140,319.19666666666666,169.33333333333334,12.333333333333334,0.5294117647058824,High,Active
12700.0,4,4939.99,2967,193,8,207,1234.9975,741.75,48.25,0.5063291139240506,Very High,Active
12701.0,2,797.71,678,50,80,162,398.855,339.0,25.0,0.3125,High,Recently Inactive
12702.0,1,219.0,53,12,20,0,219.0,53.0,12.0,1.0,Low,Active
12703.0,1,283.55,164,21,71,0,283.55,164.0,21.0,1.0,Low,Recently Inactive
12704.0,8,2340.84,1006,64,7,162,292.605,125.75,8.0,1.25,Very High,Active
12705.0,9,6868.29,3997,228,15,341,763.1433333333333,444.1111111111111,25.333333333333332,0.7277628032345013,Very High,Active
12707.0,1,603.42,256,33,292,0,603.42,256.0,33.0,1.0,Medium,Inactive
12708.0,10,2712.91,1307,86,30,338,271.291,130.7,8.6,0.8152173913043478,Very High,Active
12709.0,15,9706.52,3912,93,15,351,647.1013333333334,260.8,6.2,1.1811023622047245,Very High,Active
12710.0,3,1149.02,851,75,97,104,383.00666666666666,283.6666666666667,25.0,0.6716417910447761,High,At Risk
12712.0,13,4396.13,1062,58,29,342,338.1638461538462,81.6923076923077,4.461538461538462,1.0483870967741935,Very High,Active
12713.0,1,848.55,508,38,1,0,848.55,508.0,38.0,1.0,High,Active
12714.0,5,4708.86,3069,216,9,285,941.7719999999999,613.8,43.2,0.47619047619047616,Very High,Active
12715.0,1,343.36,192,20,106,0,343.36,192.0,20.0,1.0,Medium,At Risk
12716.0,2,1053.49,708,60,4,129,526.745,354.0,30.0,0.37735849056603776,High,Active
12717.0,2,1030.98,506,49,151,94,515.49,253.0,24.5,0.48387096774193555,High,At Risk
12718.0,1,238.25,203,19,71,0,238.25,203.0,19.0,1.0,Low,Recently Inactive
12719.0,2,644.95,374,34,5,59,322.475,187.0,17.0,0.6741573033707865,Medium,Active
12720.0,25,5781.7300000000005,4672,211,3,366,231.2692,186.88,8.44,1.893939393939394,Very High,Active
12721.0,6,2656.13,1959,133,32,323,442.68833333333333,326.5,22.166666666666668,0.509915014164306,Very High,Recently Inactive
12722.0,4,997.63,566,50,85,65,249.4075,141.5,12.5,1.2631578947368423,High,Recently Inactive
12723.0,5,725.07,434,53,4,61,145.014,86.8,10.6,1.6483516483516485,High,Active
12724.0,4,1031.41,445,47,5,327,257.8525,111.25,11.75,0.3361344537815126,High,Active
12725.0,1,427.8,164,24,371,0,427.8,164.0,24.0,1.0,Medium,Inactive
12726.0,7,2609.1,3143,57,28,329,372.7285714285714,449.0,8.142857142857142,0.584958217270195,Very High,Active
12727.0,7,3980.7000000000003,2098,109,11,309,568.6714285714286,299.7142857142857,15.571428571428571,0.6194690265486725,Very High,Active
12728.0,4,836.33,419,38,71,261,209.0825,104.75,9.5,0.4123711340206186,High,Recently Inactive
12729.0,1,453.01,233,26,114,0,453.01,233.0,26.0,1.0,Medium,At Risk
12731.0,12,18895.91,8437,109,24,341,1574.6591666666666,703.0833333333334,9.083333333333334,0.9703504043126684,Very High,Active
12732.0,1,236.26000000000002,111,12,180,0,236.26000000000002,111.0,12.0,1.0,Low,At Risk
12733.0,1,383.95,137,22,234,0,383.95,137.0,22.0,1.0,Medium,Inactive
12734.0,1,110.39999999999999,88,4,353,0,110.39999999999999,88.0,4.0,1.0,Low,Inactive
12735.0,2,779.5699999999999,368,38,315,21,389.78499999999997,184.0,19.0,1.1764705882352942,High,Inactive
12736.0,1,234.0,173,4,333,0,234.0,173.0,4.0,1.0,Low,Inactive
12738.0,1,155.35,148,11,372,0,155.35,148.0,11.0,1.0,Low,Inactive
12739.0,2,1013.04,486,38,78,20,506.52,243.0,19.0,1.2000000000000002,High,Recently Inactive
12740.0,1,427.6,342,27,64,0,427.6,342.0,27.0,1.0,Medium,Recently Inactive
12743.0,2,540.13,315,114,134,0,270.065,157.5,57.0,2.0,Medium,At Risk
12744.0,4,9120.39,5234,177,56,262,2280.0975,1308.5,44.25,0.4109589041095891,Very High,Recently Inactive
12747.0,11,4196.01,1275,42,2,366,381.4554545454546,115.9090909090909,3.8181818181818183,0.8333333333333334,Very High,Active
12748.0,206,31654.78,25052,1767,1,372,153.66398058252426,121.6116504854369,8.577669902912621,15.373134328358208,Very High,Active
12749.0,5,4090.88,1471,160,4,209,818.176,294.2,32.0,0.6276150627615062,Very High,Active
12750.0,1,275.88,137,15,129,0,275.88,137.0,15.0,1.0,Low,At Risk
12752.0,1,4366.78,2262,53,81,0,4366.78,2262.0,53.0,1.0,Very High,Recently Inactive
12753.0,6,21429.39,11421,132,23,339,3571.565,1903.5,22.0,0.4878048780487805,Very High,Active
12754.0,3,3010.74,6481,49,236,72,1003.5799999999999,2160.3333333333335,16.333333333333332,0.8823529411764706,Very High,Inactive
12755.0,2,3811.9500000000003,1491,4,281,85,1905.9750000000001,745.5,2.0,0.5217391304347826,Very High,Inactive
12756.0,1,112.08,144,4,87,0,112.08,144.0,4.0,1.0,Low,Recently Inactive
12757.0,9,4232.75,2389,236,16,195,470.30555555555554,265.44444444444446,26.22222222222222,1.2,Very High,Active
12758.0,2,2791.59,2135,84,117,159,1395.795,1067.5,42.0,0.31746031746031744,Very High,At Risk
12759.0,3,1531.44,902,81,52,223,510.48,300.6666666666667,27.0,0.3557312252964427,High,Recently Inactive
12762.0,2,1898.52,1227,62,8,17,949.26,613.5,31.0,1.2765957446808511,Very High,Active
12763.0,2,494.08,316,16,138,230,247.04,158.0,8.0,0.23076923076923073,Medium,At Risk
12764.0,1,1693.88,386,45,317,0,1693.88,386.0,45.0,1.0,Very High,Inactive
12766.0,7,6989.63,3646,205,4,362,998.5185714285715,520.8571428571429,29.285714285714285,0.5357142857142857,Very High,Active
12769.0,1,1143.6,356,32,239,0,1143.6,356.0,32.0,1.0,High,Inactive
12770.0,1,1351.45,743,12,211,0,1351.45,743.0,12.0,1.0,High,Inactive
12772.0,1,892.47,556,55,60,0,892.47,556.0,55.0,1.0,High,Recently Inactive
12775.0,5,1386.04,877,47,17,294,277.20799999999997,175.4,9.4,0.4629629629629629,High,Active
12778.0,6,822.23,825,40,20,292,137.03833333333333,137.5,6.666666666666667,0.5590062111801243,High,Active
12779.0,8,3981.36,2024,88,38,333,497.67,253.0,11.0,0.6611570247933884,Very High,Recently Inactive
12781.0,2,826.74,671,25,64,221,413.37,335.5,12.5,0.2390438247011952,High,Recently Inactive
12782.0,5,2330.92,1086,81,5,352,466.184,217.2,16.2,0.39267015706806285,Very High,Active
12783.0,4,1603.87,622,75,2,73,400.9675,155.5,18.75,1.1650485436893205,High,Active
12784.0,2,532.82,280,54,9,6,266.41,140.0,27.0,1.6666666666666667,Medium,Active
12785.0,1,311.95,131,14,364,0,311.95,131.0,14.0,1.0,Medium,Inactive
12787.0,3,463.66,261,17,10,182,154.55333333333334,87.0,5.666666666666667,0.42452830188679247,Medium,Active
12789.0,1,91.85,4,4,65,0,91.85,4.0,4.0,1.0,Low,Recently Inactive
12790.0,1,324.92,166,21,192,0,324.92,166.0,21.0,1.0,Medium,Inactive
12791.0,1,192.60000000000002,97,2,374,0,192.60000000000002,97.0,2.0,1.0,Low,Inactive
12792.0,1,400.54,217,25,257,0,400.54,217.0,25.0,1.0,Medium,Inactive
12793.0,2,545.48,295,21,335,36,272.74,147.5,10.5,0.9090909090909091,Medium,Inactive
12794.0,2,860.41,592,43,53,45,430.205,296.0,21.5,0.8,High,Recently Inactive
12795.0,1,430.48,68,14,19,0,430.48,68.0,14.0,1.0,Medium,Active
12797.0,1,254.03,118,13,366,0,254.03,118.0,13.0,1.0,Low,Inactive
12798.0,3,6977.04,5256,6,10,160,2325.68,1752.0,2.0,0.4736842105263158,Very High,Active
12802.0,1,427.58,314,25,187,0,427.58,314.0,25.0,1.0,Medium,Inactive
12808.0,3,483.65000000000003,188,27,37,331,161.21666666666667,62.666666666666664,9.0,0.24930747922437674,Medium,Recently Inactive
12809.0,1,489.31,220,25,178,0,489.31,220.0,25.0,1.0,Medium,At Risk
12811.0,3,514.85,230,27,261,23,171.61666666666667,76.66666666666667,9.0,1.6981132075471699,Medium,Inactive
12812.0,1,229.64000000000001,164,15,45,0,229.64000000000001,164.0,15.0,1.0,Low,Recently Inactive
12814.0,1,125.92,49,2,102,0,125.92,49.0,2.0,1.0,Low,At Risk
12815.0,2,1063.46,379,38,148,50,531.73,189.5,19.0,0.7499999999999999,High,At Risk
12816.0,2,572.2,128,27,96,80,286.1,64.0,13.5,0.5454545454545455,Medium,At Risk
12817.0,1,166.04000000000002,53,4,281,0,166.04000000000002,53.0,4.0,1.0,Low,Inactive
12818.0,1,1542.08,929,14,262,0,1542.08,929.0,14.0,1.0,High,Inactive
12820.0,4,942.34,722,55,3,323,235.585,180.5,13.75,0.3399433427762039,High,Active
12821.0,1,92.72,70,6,214,0,92.72,70.0,6.0,1.0,Low,Inactive
12822.0,2,948.88,550,41,71,16,474.44,275.0,20.5,1.3043478260869565,High,Recently Inactive
12823.0,5,1759.5,230,1,75,221,351.9,46.0,0.2,0.597609561752988,Very High,Recently Inactive
12824.0,1,397.12,232,25,60,0,397.12,232.0,25.0,1.0,Medium,Recently Inactive
12826.0,7,1474.72,1058,58,3,362,210.67428571428573,151.14285714285714,8.285714285714286,0.5357142857142857,High,Active
12827.0,3,430.15,197,19,6,38,143.38333333333333,65.66666666666667,6.333333333333333,1.3235294117647058,Medium,Active
12828.0,6,1018.71,494,46,3,127,169.785,82.33333333333333,7.666666666666667,1.1464968152866242,High,Active
12829.0,2,293.0,376,9,337,23,146.5,188.0,4.5,1.1320754716981132,Low,Inactive
12830.0,6,6814.64,9848,13,38,134,1135.7733333333333,1641.3333333333333,2.1666666666666665,1.0975609756097562,Very High,Recently Inactive
12831.0,1,215.05,135,9,262,0,215.05,135.0,9.0,1.0,Low,Inactive
12832.0,2,383.03000000000003,195,27,32,65,191.51500000000001,97.5,13.5,0.6315789473684211,Medium,Recently Inactive
12833.0,1,417.38,156,24,145,0,417.38,156.0,24.0,1.0,Medium,At Risk
12834.0,1,312.38,110,18,283,0,312.38,110.0,18.0,1.0,Medium,Inactive
12836.0,4,2610.36,1062,148,59,252,652.59,265.5,37.0,0.425531914893617,Very High,Recently Inactive
12837.0,1,134.1,24,12,173,0,134.1,24.0,12.0,1.0,Low,At Risk
12838.0,2,671.95,355,115,34,340,335.975,177.5,57.5,0.16216216216216214,High,Recently Inactive
12839.0,14,5591.42,3807,95,3,364,399.38714285714286,271.92857142857144,6.785714285714286,1.0659898477157361,Very High,Active
12840.0,4,2726.77,1511,67,144,82,681.6925,377.75,16.75,1.0714285714285714,Very High,At Risk
12841.0,25,3991.58,2720,229,5,367,159.6632,108.8,9.16,1.8891687657430731,Very High,Active
12842.0,2,1118.99,547,34,70,238,559.495,273.5,17.0,0.22388059701492538,High,Recently Inactive
12843.0,8,1702.26,781,69,66,198,212.7825,97.625,8.625,1.0526315789473684,Very High,Recently Inactive
12844.0,2,325.96000000000004,125,47,29,101,162.98000000000002,62.5,23.5,0.45801526717557245,Medium,Active
12845.0,4,354.09000000000003,204,26,267,22,88.52250000000001,51.0,6.5,2.3076923076923075,Medium,Inactive
12847.0,1,843.64,873,72,22,0,843.64,873.0,72.0,1.0,High,Active
12849.0,2,992.65,579,46,31,237,496.325,289.5,23.0,0.2247191011235955,High,Recently Inactive
12851.0,1,131.81,106,43,97,0,131.81,106.0,43.0,1.0,Low,At Risk
12852.0,1,311.55,149,17,295,0,311.55,149.0,17.0,1.0,Medium,Inactive
12853.0,6,1957.1000000000001,800,66,135,181,326.18333333333334,133.33333333333334,11.0,0.8530805687203792,Very High,At Risk
12854.0,3,1316.25,626,95,79,239,438.75,208.66666666666666,31.666666666666668,0.3345724907063197,High,Recently Inactive
12855.0,1,38.1,30,3,373,0,38.1,30.0,3.0,1.0,Low,Inactive
12856.0,6,2170.78,1076,155,8,55,361.7966666666667,179.33333333333334,25.833333333333332,2.1176470588235294,Very High,Active
12857.0,2,1106.4,343,37,211,91,553.2,171.5,18.5,0.49586776859504134,High,Inactive
12863.0,1,521.2,188,5,52,0,521.2,188.0,5.0,1.0,Medium,Recently Inactive
12864.0,1,147.12,216,3,138,0,147.12,216.0,3.0,1.0,Low,At Risk
12865.0,2,1568.23,925,86,26,97,784.115,462.5,43.0,0.47244094488188976,High,Active
12866.0,1,559.12,171,26,283,0,559.12,171.0,26.0,1.0,Medium,Inactive
12867.0,7,4009.34,4284,240,26,333,572.7628571428571,612.0,34.285714285714285,0.578512396694215,Very High,Active
12868.0,6,1607.0600000000002,928,72,186,187,267.84333333333336,154.66666666666666,12.0,0.8294930875576036,High,Inactive
12871.0,2,380.64,200,8,84,123,190.32,100.0,4.0,0.3921568627450981,Medium,Recently Inactive
12872.0,2,599.97,319,58,327,38,299.985,159.5,29.0,0.8823529411764706,Medium,Inactive
12873.0,1,374.0,128,4,282,0,374.0,128.0,4.0,1.0,Medium,Inactive
12875.0,2,343.2300000000001,2019,1,143,219,171.61500000000004,1009.5,0.5,0.24096385542168672,Medium,At Risk
12876.0,2,2218.02,1941,67,58,138,1109.01,970.5,33.5,0.35714285714285715,Very High,Recently Inactive
12877.0,12,1535.77,1178,100,4,354,127.98083333333334,98.16666666666667,8.333333333333334,0.9375,High,Active
12878.0,2,854.99,547,38,236,29,427.495,273.5,19.0,1.0169491525423728,High,Inactive
12879.0,3,573.22,370,7,45,47,191.07333333333335,123.33333333333333,2.3333333333333335,1.168831168831169,Medium,Recently Inactive
12881.0,1,298.0,21,7,276,0,298.0,21.0,7.0,1.0,Low,Inactive
12882.0,2,1463.04,246,12,9,24,731.52,123.0,6.0,1.1111111111111112,High,Active
12883.0,4,703.47,196,39,25,64,175.8675,49.0,9.75,1.2765957446808511,High,Active
12884.0,1,309.05,43,7,88,0,309.05,43.0,7.0,1.0,Medium,Recently Inactive
12885.0,3,1175.22,655,66,63,60,391.74,218.33333333333334,22.0,1.0,High,Recently Inactive
12886.0,2,1378.4,770,75,68,151,689.2,385.0,37.5,0.3314917127071823,High,Recently Inactive
12888.0,2,354.12,76,4,214,41,177.06,38.0,2.0,0.8450704225352113,Medium,Inactive
12890.0,1,376.71999999999997,256,78,24,0,376.71999999999997,256.0,78.0,1.0,Medium,Active
12891.0,3,331.0,950,2,186,107,110.33333333333333,316.6666666666667,0.6666666666666666,0.6569343065693432,Medium,Inactive
12893.0,1,176.55,90,27,31,0,176.55,90.0,27.0,1.0,Low,Recently Inactive
12895.0,2,372.8,210,22,42,44,186.4,105.0,11.0,0.8108108108108107,Medium,Recently Inactive
12897.0,2,216.5,110,3,205,97,108.25,55.0,1.5,0.47244094488188976,Low,Inactive
12901.0,28,17654.54,23075,30,9,261,630.5192857142857,824.1071428571429,1.0714285714285714,2.8865979381443303,Very High,Active
12902.0,1,138.68,66,10,265,0,138.68,66.0,10.0,1.0,Low,Inactive
12904.0,2,496.06,294,59,18,154,248.03,147.0,29.5,0.32608695652173914,Medium,Active
12906.0,5,2919.81,1749,55,12,66,583.962,349.8,11.0,1.5625,Very High,Active
12908.0,2,750.0,1200,1,176,136,375.0,600.0,0.5,0.3614457831325301,High,At Risk
12909.0,5,2178.67,1280,78,40,213,435.73400000000004,256.0,15.6,0.617283950617284,Very High,Recently Inactive
12910.0,8,3075.04,1692,48,23,218,384.38,211.5,6.0,0.9677419354838711,Very High,Active
12912.0,5,1662.3,670,17,3,37,332.46,134.0,3.4,2.2388059701492535,Very High,Active
12913.0,5,2483.63,1419,37,5,363,496.726,283.8,7.4,0.3816793893129771,Very High,Active
12915.0,2,363.65,93,19,149,223,181.825,46.5,9.5,0.23715415019762845,Medium,At Risk
12916.0,4,2944.95,1083,53,139,181,736.2375,270.75,13.25,0.5687203791469194,Very High,At Risk
12917.0,1,594.0,120,2,128,0,594.0,120.0,2.0,1.0,Medium,At Risk
12919.0,6,1335.19,673,34,8,161,222.53166666666667,112.16666666666667,5.666666666666667,0.9424083769633509,High,Active
12920.0,1,162.78,128,27,17,0,162.78,128.0,27.0,1.0,Low,Active
12921.0,37,16587.09,9526,233,9,364,448.29972972972973,257.4594594594595,6.297297297297297,2.817258883248731,Very High,Active
12922.0,1,405.38,370,28,161,0,405.38,370.0,28.0,1.0,Medium,At Risk
12923.0,1,171.57,67,27,64,0,171.57,67.0,27.0,1.0,Low,Recently Inactive
12924.0,4,925.75,480,21,88,239,231.4375,120.0,5.25,0.44609665427509293,High,Recently Inactive
12925.0,2,694.05,541,42,5,70,347.025,270.5,21.0,0.6,High,Active
12928.0,5,2062.7,1472,59,35,323,412.53999999999996,294.4,11.8,0.4249291784702549,Very High,Recently Inactive
12929.0,1,117.85,37,8,312,0,117.85,37.0,8.0,1.0,Low,Inactive
12930.0,2,415.8,252,20,78,93,207.9,126.0,10.0,0.48780487804878053,Medium,Recently Inactive
12931.0,15,42055.96,28004,28,22,336,2803.730666666667,1866.9333333333334,1.8666666666666667,1.2295081967213115,Very High,Active
12933.0,3,607.53,499,102,24,259,202.51,166.33333333333334,34.0,0.31141868512110726,Medium,Active
12935.0,7,2160.7,1853,80,2,317,308.6714285714285,264.7142857142857,11.428571428571429,0.6051873198847262,Very High,Active
12936.0,4,1063.9,559,56,17,61,265.975,139.75,14.0,1.3186813186813187,High,Active
12937.0,4,1504.27,1007,81,15,252,376.0675,251.75,20.25,0.425531914893617,High,Active
12938.0,1,114.14,140,9,26,0,114.14,140.0,9.0,1.0,Low,Active
12939.0,8,11581.8,4876,21,64,270,1447.725,609.5,2.625,0.8,Very High,Recently Inactive
12940.0,2,899.69,404,87,55,33,449.845,202.0,43.5,0.9523809523809523,High,Recently Inactive
12942.0,3,675.6,198,68,131,234,225.20000000000002,66.0,22.666666666666668,0.3409090909090909,High,At Risk
12944.0,2,604.51,289,29,36,319,302.255,144.5,14.5,0.17191977077363899,Medium,Recently Inactive
12945.0,1,462.95,165,23,288,0,462.95,165.0,23.0,1.0,Medium,Inactive
12947.0,6,1603.99,1165,83,144,229,267.33166666666665,194.16666666666666,13.833333333333334,0.694980694980695,High,At Risk
12948.0,7,2064.95,1080,82,16,248,294.99285714285713,154.28571428571428,11.714285714285714,0.7553956834532374,Very High,Active
12949.0,8,4167.22,2381,166,31,221,520.9025,297.625,20.75,0.9561752988047808,Very High,Recently Inactive
12950.0,3,1843.0,1380,13,2,21,614.3333333333334,460.0,4.333333333333333,1.7647058823529411,Very High,Active
12951.0,6,1064.07,503,53,9,322,177.345,83.83333333333333,8.833333333333334,0.5113636363636364,High,Active
12952.0,4,1387.79,653,64,6,72,346.9475,163.25,16.0,1.1764705882352942,High,Active
12953.0,1,329.85,84,17,10,0,329.85,84.0,17.0,1.0,Medium,Active
12955.0,11,4757.16,3664,81,1,266,432.4690909090909,333.09090909090907,7.363636363636363,1.114864864864865,Very High,Active
12956.0,1,108.07,34,19,306,0,108.07,34.0,19.0,1.0,Low,Inactive
12957.0,8,4017.54,2549,208,10,329,502.1925,318.625,26.0,0.6685236768802229,Very High,Active
12962.0,2,266.39,129,15,7,106,133.195,64.5,7.5,0.4411764705882353,Low,Active
12963.0,8,1856.63,881,75,8,357,232.07875,110.125,9.375,0.6201550387596899,Very High,Active
12965.0,1,769.8100000000001,282,108,89,0,769.8100000000001,282.0,108.0,1.0,High,Recently Inactive
12966.0,1,160.18,75,10,10,0,160.18,75.0,10.0,1.0,Low,Active
12967.0,2,1660.9,438,19,358,13,830.45,219.0,9.5,1.3953488372093024,Very High,Inactive
12968.0,1,135.95,73,5,112,0,135.95,73.0,5.0,1.0,Low,At Risk
12970.0,4,405.47,268,116,7,315,101.3675,67.0,29.0,0.34782608695652173,Medium,Active
12971.0,86,11189.91,9289,94,4,368,130.11523255813952,108.01162790697674,1.0930232558139534,6.482412060301507,Very High,Active
12974.0,1,144.8,24,8,198,0,144.8,24.0,8.0,1.0,Low,Inactive
12976.0,1,738.6,561,22,212,0,738.6,561.0,22.0,1.0,High,Inactive
12977.0,1,39.239999999999995,12,9,156,0,39.239999999999995,12.0,9.0,1.0,Low,At Risk
12980.0,9,7374.900000000001,886,6,158,200,819.4333333333334,98.44444444444444,0.6666666666666666,1.1739130434782608,Very High,At Risk
12981.0,2,372.21999999999997,242,12,30,103,186.10999999999999,121.0,6.0,0.45112781954887216,Medium,Active
12982.0,1,390.54,288,28,243,0,390.54,288.0,28.0,1.0,Medium,Inactive
12984.0,1,97.5,26,4,19,0,97.5,26.0,4.0,1.0,Low,Active
12985.0,2,1239.38,1533,73,1,27,619.69,766.5,36.5,1.0526315789473684,High,Active
12987.0,2,558.7,219,27,74,124,279.35,109.5,13.5,0.3896103896103896,Medium,Recently Inactive
12988.0,1,505.82,126,75,292,0,505.82,126.0,75.0,1.0,Medium,Inactive
12989.0,15,6924.11,2943,41,3,361,461.6073333333333,196.2,2.7333333333333334,1.1508951406649617,Very High,Active
12990.0,3,409.5,200,8,31,278,136.5,66.66666666666667,2.6666666666666665,0.2922077922077922,Medium,Recently Inactive
12991.0,2,503.76,405,31,23,89,251.88,202.5,15.5,0.5042016806722689,Medium,Active
12993.0,4,414.76,240,26,23,275,103.69,60.0,6.5,0.3934426229508197,Medium,Active
12994.0,3,974.42,459,52,4,264,324.8066666666667,153.0,17.333333333333332,0.3061224489795918,High,Active
12995.0,1,211.32,108,3,85,0,211.32,108.0,3.0,1.0,Low,Recently Inactive
12997.0,4,1226.89,664,45,22,294,306.7225,166.0,11.25,0.37037037037037035,High,Active
12999.0,3,455.88,342,25,196,49,151.96,114.0,8.333333333333334,1.139240506329114,Medium,Inactive
