StockCode,Product_Name,Total_Units_Sold,Total_Revenue,Orders,Customers,Average_Price,Revenue_Per_Order,Units_Per_Order,Customer_Penetration,Revenue_Segment
20770,ABSTRACT CIRCLE JOURNAL ,184,447.25,72,24,2.4995833333333333,6.211805555555555,2.5555555555555554,0.5536332179930795,Medium
20771,CHRYSANTHEMUM  JOURNAL,102,267.13,40,21,2.7685,6.67825,2.55,0.4844290657439446,Medium
20772,GARDEN PATH JOURNAL,247,621.19,65,40,2.752153846153846,9.556769230769232,3.8,0.922722029988466,Medium
20773,BLUE PAISLEY NOTEBOOK,56,92.39999999999999,23,21,1.6499999999999997,4.017391304347826,2.4347826086956523,0.4844290657439446,Low
20774,GREEN FERN NOTEBOOK,86,141.23999999999998,44,21,1.6406666666666667,3.2099999999999995,1.9545454545454546,0.4844290657439446,Medium
20775,DAISY NOTEBOOK ,134,233.54,63,19,1.7179687499999998,3.706984126984127,2.126984126984127,0.4382929642445213,Medium
20777,CHRYSANTHEMUM NOTEBOOK,169,282.49,80,32,1.7029999999999998,3.5311250000000003,2.1125,0.7381776239907728,Medium
20778,GARDEN PATH NOTEBOOK ,15,24.75,8,8,1.65,3.09375,1.875,0.1845444059976932,Low
20780,BLACK EAR MUFF HEADPHONES,47,312.7,28,13,7.693793103448276,11.167857142857143,1.6785714285714286,0.29988465974625145,Medium
20781,GOLD EAR MUFF HEADPHONES,35,212.26,25,19,6.073200000000001,8.4904,1.4,0.4382929642445213,Medium
20782,CAMOUFLAGE EAR MUFF HEADPHONES,53,368.08,27,12,7.535185185185185,13.632592592592593,1.962962962962963,0.27681660899653976,Medium
20785,FUSCHIA RETRO BAR STOOL,14,523.3000000000001,5,4,39.15,104.66000000000001,2.8,0.0922722029988466,Medium
20793,BLUE TILED TRAY,8,54.0,4,4,6.75,13.5,2.0,0.0922722029988466,Low
20794,BLUE  TILE HOOK,99,282.78999999999996,27,15,3.573928571428571,10.473703703703702,3.6666666666666665,0.34602076124567477,Medium
20795,LARGE BLUE PROVENCAL CERAMIC BALL,49,113.05,11,6,2.653636363636364,10.277272727272727,4.454545454545454,0.13840830449826988,Low
20796,SMALL BLUE PROVENCAL CERAMIC BALL,62,103.94,9,8,1.832222222222222,11.54888888888889,6.888888888888889,0.1845444059976932,Low
20798,CLEAR MILKSHAKE GLASS,36,75.60000000000001,5,5,2.1,15.120000000000001,7.2,0.11534025374855825,Low
20801,LARGE PINK GLASS SUNDAE DISH,1013,1157.8,81,47,1.610731707317073,14.293827160493827,12.506172839506172,1.0841983852364476,High
20802,SMALL GLASS SUNDAE DISH CLEAR,739,984.47,63,40,1.942063492063492,15.626507936507936,11.73015873015873,0.922722029988466,High
20803,SMALL PINK GLASS SUNDAE DISH,939,476.38,40,26,1.1465,11.9095,23.475,0.5997693194925029,Medium
20816,GOLD FLOWER CUSHION COVER ,8,15.6,2,1,1.95,7.8,4.0,0.02306805074971165,Low
20818,GOLD TEDDY BEAR,15,42.7,5,2,5.54,8.540000000000001,3.0,0.0461361014994233,Low
20819,SILVER TEDDY BEAR,64,244.72,27,14,4.016666666666667,9.063703703703704,2.3703703703703702,0.32295271049596314,Medium
20820,SILVER LOOKING MIRROR,5,24.75,2,2,4.95,12.375,2.5,0.0461361014994233,Low
20821,GOLDIE LOOKING MIRROR,17,84.15,6,5,4.95,14.025,2.8333333333333335,0.11534025374855825,Low
20823,GOLD WINE GOBLET,164,129.56,8,6,0.79,16.195,20.5,0.13840830449826988,Medium
20826,SILVER APERITIF GLASS,276,128.4,8,7,0.8225,16.05,34.5,0.16147635524798157,Low
20827,GOLD APERITIF GLASS,88,34.32,2,1,0.39,17.16,44.0,0.02306805074971165,Low
20828,GLITTER BUTTERFLY CLIPS,1128,3074.78,241,116,3.1662903225806454,12.758423236514524,4.680497925311204,2.675893886966551,Very High
20829,GLITTER HANGING BUTTERFLY STRING,1314,2722.9500000000003,194,90,2.452060301507538,14.035824742268042,6.77319587628866,2.0761245674740483,Very High
20830,SILVER PHOTO FRAME,136,409.83,37,19,3.0435135135135134,11.076486486486486,3.675675675675676,0.4382929642445213,Medium
20831,GOLD PHOTO FRAME,216,466.53,39,19,2.737948717948718,11.962307692307691,5.538461538461538,0.4382929642445213,Medium
20832,RED FLOCK LOVE HEART PHOTO FRAME,1067,572.67,82,47,0.7425301204819278,6.983780487804878,13.012195121951219,1.0841983852364476,Medium
20835,FRENCH LATTICE CUSHION COVER ,67,65.80000000000001,8,7,2.10375,8.225000000000001,8.375,0.16147635524798157,Low
20836,FRENCH PAISLEY CUSHION COVER,170,141.10000000000002,17,14,0.83,8.3,10.0,0.32295271049596314,Medium
20837,FRENCH FLORAL CUSHION COVER ,141,142.47000000000003,15,14,0.9713333333333334,9.498000000000001,9.4,0.32295271049596314,Medium
20838,FRENCH LATTICE CUSHION COVER ,385,461.45,57,30,1.8773684210526316,8.095614035087719,6.754385964912281,0.6920415224913495,Medium
20839,FRENCH PAISLEY CUSHION COVER ,575,840.4399999999999,105,44,2.385047619047619,8.004190476190475,5.476190476190476,1.0149942329873125,High
20840,FRENCH FLORAL CUSHION COVER ,533,632.3199999999999,74,35,2.004,8.544864864864865,7.202702702702703,0.8073817762399077,Medium
20845,ZINC HEART LATTICE 2 WALL PLANTER,19,120.64999999999999,11,7,6.35,10.968181818181817,1.7272727272727273,0.16147635524798157,Low
20846,ZINC HEART LATTICE T-LIGHT HOLDER,716,957.32,88,50,1.6134831460674157,10.878636363636364,8.136363636363637,1.1534025374855825,High
20847,ZINC HEART LATTICE CHARGER LARGE,52,217.57999999999998,18,12,4.592222222222222,12.087777777777777,2.888888888888889,0.27681660899653976,Medium
20848,ZINC HEART LATTICE CHARGER SMALL,21,61.95,8,7,2.95,7.74375,2.625,0.16147635524798157,Low
20851,ZINC HEART LATTICE TRAY OVAL ,9,53.550000000000004,7,5,5.95,7.65,1.2857142857142858,0.11534025374855825,Low
20854,BLUE PATCH PURSE PINK HEART,242,383.02,41,16,1.685609756097561,9.341951219512195,5.902439024390244,0.3690888119953864,Medium
20856,DENIM PATCH PURSE PINK BUTTERFLY,216,357.29,61,26,1.670327868852459,5.8572131147540984,3.540983606557377,0.5997693194925029,Medium
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,32,52.8,8,7,1.65,6.6,4.0,0.16147635524798157,Low
20860,GOLD COSMETICS BAG WITH BUTTERFLY,1,2.1,1,0,2.1,2.1,1.0,0.0,Low
20861,GOLD COSMETIC BAG PINK STAR,2,4.2,2,2,2.1,2.1,1.0,0.0461361014994233,Low
20866,BLUE ROSE FABRIC MIRROR,597,709.7,90,34,1.4886666666666666,7.885555555555556,6.633333333333334,0.7843137254901961,High
20867,PINK ROSE FABRIC MIRROR,331,393.46999999999997,62,23,1.3503225806451613,6.346290322580645,5.338709677419355,0.530565167243368,Medium
20868,SILVER FABRIC MIRROR,458,219.35,46,29,0.7071739130434783,4.768478260869565,9.956521739130435,0.6689734717416378,Medium
20869,GOLD FABRIC MIRROR,180,86.76,29,17,0.716,2.9917241379310346,6.206896551724138,0.39215686274509803,Low
20871,OPULENT VELVET SET/3 CANDLES,2,8.42,1,0,4.21,8.42,2.0,0.0,Low
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,24,30.0,7,7,1.25,4.285714285714286,3.4285714285714284,0.16147635524798157,Low
20886,BOX OF 9 PEBBLE CANDLES,485,986.23,103,56,2.4765384615384614,9.57504854368932,4.70873786407767,1.2918108419838525,High
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,4,89.22,3,1,21.243333333333332,29.74,1.3333333333333333,0.02306805074971165,Low
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,268,609.02,26,16,3.0580769230769227,23.423846153846153,10.307692307692308,0.3690888119953864,Medium
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,33,108.71000000000001,15,9,3.707333333333333,7.247333333333334,2.2,0.20761245674740486,Low
20897,VINTAGE NOTEBOOK PARIS DAYS,107,298.27,24,8,3.1816666666666666,12.427916666666667,4.458333333333333,0.1845444059976932,Medium
20898,VINTAGE NOTEBOOK TRAVELOGUE,38,105.73,13,4,2.6350000000000002,8.133076923076924,2.923076923076923,0.0922722029988466,Low
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,19,85.13,15,2,4.426,5.675333333333333,1.2666666666666666,0.0461361014994233,Low
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,112,686.86,56,6,6.938035714285715,12.265357142857143,2.0,0.13840830449826988,High
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,82,441.89,56,10,5.576964285714285,7.890892857142857,1.4642857142857142,0.2306805074971165,Medium
20906,VINTAGE NOTEBOOK BEAUTY GIRL,3,8.850000000000001,2,2,2.95,4.425000000000001,1.5,0.0461361014994233,Low
20910,VINTAGE PHOTO ALBUM PARIS DAYS,8,50.8,3,2,6.349999999999999,16.933333333333334,2.6666666666666665,0.0461361014994233,Low
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6361,18357.75,880,356,3.2885442329227326,20.861079545454544,7.228409090909091,8.212226066897347,Very High
20931,BLUE POT PLANT CANDLE ,299,1060.9,68,35,5.06,15.601470588235296,4.397058823529412,0.8073817762399077,High
20932,PINK POT PLANT CANDLE,204,628.7900000000001,35,22,4.676,17.965428571428575,5.828571428571428,0.5074971164936563,Medium
20933,YELLOW POT PLANT CANDLE,23,71.05,9,9,3.127777777777778,7.894444444444444,2.5555555555555554,0.20761245674740486,Low
20934,SET/3 POT PLANT CANDLES,68,424.46000000000004,32,20,7.133125,13.264375000000001,2.125,0.461361014994233,Medium
20935,ROUND CACTUS CANDLE,6,17.700000000000003,4,4,2.95,4.425000000000001,1.5,0.0922722029988466,Low
20936,FORKED CACTUS CANDLE,100,319.66,34,21,3.7341176470588238,9.401764705882353,2.9411764705882355,0.4844290657439446,Medium
20941,FROG CANDLE,64,83.78,19,13,1.376,4.409473684210527,3.3684210526315788,0.29988465974625145,Low
20954,*USB Office Mirror Ball,2,16.94,2,0,8.47,8.47,1.0,0.0,Low
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,822,1146.52,101,51,1.7798039215686274,11.351683168316832,8.138613861386139,1.1764705882352942,High
20960,WATERMELON BATH SPONGE,29,72.49,10,0,2.4899999999999998,7.249,2.9,0.0,Low
20961,STRAWBERRY BATH SPONGE ,1232,1745.43,228,82,1.7937554585152837,7.655394736842106,5.4035087719298245,1.8915801614763552,High
20963,APPLE BATH SPONGE,1336,1911.17,229,83,1.8230172413793104,8.345720524017468,5.834061135371179,1.914648212226067,High
20964,POLYESTER FILLER PAD 60x40cm,2,5.1,1,1,2.55,5.1,2.0,0.02306805074971165,Low
20966,SANDWICH BATH SPONGE,719,1022.8,97,28,1.9605154639175257,10.544329896907216,7.412371134020619,0.6459054209919263,High
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,265,1027.94,83,63,4.115301204819277,12.384819277108434,3.1927710843373496,1.453287197231834,High
20969,RED FLORAL FELTCRAFT SHOULDER BAG,1960,7229.43,305,157,4.268562091503268,23.70304918032787,6.426229508196721,3.621683967704729,Very High
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1116,4232.13,262,141,4.193650190114068,16.153167938931297,4.259541984732825,3.2525951557093427,Very High
20971,PINK BLUE FELT CRAFT TRINKET BOX,10993,13828.1,522,277,1.4207224334600759,26.490613026819926,21.059386973180075,6.3898500576701265,Very High
20972,PINK CREAM FELT CRAFT TRINKET BOX ,7337,9128.06,616,312,1.4245659163987139,14.81827922077922,11.910714285714286,7.197231833910036,Very High
20973,12 PENCIL SMALL TUBE WOODLAND,4497,3210.27,355,191,0.7885479452054794,9.043014084507043,12.667605633802816,4.405997693194925,Very High
20974,12 PENCILS SMALL TUBE SKULL,6976,4527.43,355,195,0.7523415977961433,12.753323943661973,19.65070422535211,4.498269896193772,Very High
20975,12 PENCILS SMALL TUBE RED RETROSPOT,6633,4383.27,362,231,0.7378688524590163,12.108480662983427,18.323204419889503,5.328719723183391,Very High
20977,36 PENCILS TUBE WOODLAND,1739,2328.64,185,111,1.5118279569892472,12.587243243243243,9.4,2.5605536332179932,Very High
20978,36 PENCILS TUBE SKULLS,1795,2395.05,263,133,1.6181954887218044,9.106653992395438,6.82509505703422,3.068050749711649,Very High
20979,36 PENCILS TUBE RED RETROSPOT,3734,4723.7300000000005,325,164,1.5887384615384617,14.534553846153848,11.489230769230769,3.7831603229527104,Very High
20980,36 PENCILS TUBE POSY,79,76.91,20,10,1.061,3.8455,3.95,0.2306805074971165,Low
20981,12 PENCILS TALL TUBE WOODLAND,1974,1740.57,249,157,0.96316,6.990240963855421,7.927710843373494,3.621683967704729,High
20982,12 PENCILS TALL TUBE SKULLS,2151,1880.6699999999998,256,158,0.957104247104247,7.346367187499999,8.40234375,3.6447520184544406,High
20983,12 PENCILS TALL TUBE RED RETROSPOT,2737,2374.81,268,185,0.9340072202166064,8.861231343283581,10.212686567164178,4.2675893886966545,Very High
20984,12 PENCILS TALL TUBE POSY,3785,1166.07,170,135,0.38602272727272724,6.859235294117647,22.264705882352942,3.1141868512110724,High
20985,HEART CALCULATOR,1179,1540.59,131,65,1.6459558823529412,11.760229007633587,9.0,1.4994232987312572,High
20986,BLUE CALCULATOR RULER,654,829.74,113,40,1.5937068965517243,7.34283185840708,5.787610619469026,0.922722029988466,High
20992,JAZZ HEARTS PURSE NOTEBOOK,4425,1944.6299999999999,277,162,0.5452577319587628,7.020324909747292,15.974729241877256,3.7370242214532867,High
20996,JAZZ HEARTS ADDRESS BOOK,3191,726.89,225,124,0.3208407079646018,3.2306222222222223,14.182222222222222,2.8604382929642442,High
20997,ROSE DU SUD CUSHION COVER ,59,257.61,34,4,4.274705882352941,7.576764705882353,1.7352941176470589,0.0922722029988466,Medium
20998,ROSE DU SUD OVEN GLOVE,185,505.20000000000005,69,27,2.66231884057971,7.321739130434783,2.681159420289855,0.6228373702422145,Medium
21000,ROSE DU SUD COSMETICS BAG,96,360.84,52,16,3.6173076923076923,6.939230769230769,1.8461538461538463,0.3690888119953864,Medium
21001,ROSE DU SUD WASHBAG ,73,348.19,50,12,4.6192,6.9638,1.46,0.27681660899653976,Medium
21002,ROSE DU SUD DRAWSTRING BAG,125,428.65999999999997,66,5,3.3995454545454544,6.494848484848484,1.893939393939394,0.11534025374855825,Medium
21003,ROSE DU SUD CUSHION COVER,78,460.58,46,6,5.887391304347826,10.012608695652174,1.6956521739130435,0.13840830449826988,Medium
21009,ETCHED GLASS STAR TREE DECORATION,1,1.25,1,0,1.25,1.25,1.0,0.0,Low
21011,GLITTER SNOW PEAR TREE DECORATION,20,28.999999999999996,3,2,1.45,9.666666666666666,6.666666666666667,0.0461361014994233,Low
21012,ANTIQUE ALL GLASS CANDLESTICK,1169,2614.05,199,66,2.3111940298507463,13.135929648241207,5.874371859296482,1.5224913494809689,Very High
21014,SWISS CHALET TREE DECORATION ,1385,598.8199999999999,119,64,0.6728455284552844,5.032100840336134,11.638655462184873,1.4763552479815456,Medium
21015,DARK BIRD HOUSE TREE DECORATION,1483,589.55,142,59,0.6625174825174824,4.151760563380281,10.443661971830986,1.3610149942329872,Medium
21018,BIRD BOX CHRISTMAS TREE DECORATION,24,22.06,6,4,1.087142857142857,3.6766666666666663,4.0,0.0922722029988466,Low
21025,SPACE FROG,174,233.52,56,14,1.5507142857142857,4.17,3.107142857142857,0.32295271049596314,Medium
21026,SPACE OWL,255,315.75,68,20,1.5561764705882353,4.643382352941177,3.75,0.461361014994233,Medium
21027,NINJA RABBIT PINK,167,187.79,42,16,1.1130232558139534,4.471190476190476,3.9761904761904763,0.3690888119953864,Medium
21028,NINJA RABBIT BLACK,187,239.24,58,15,1.5422413793103449,4.124827586206897,3.2241379310344827,0.34602076124567477,Medium
21030,SPACE CADET RED,131,159.7,33,19,1.1894117647058824,4.839393939393939,3.9696969696969697,0.4382929642445213,Medium
21031,SPACE CADET BLACK,52,64.24,19,9,1.2942105263157895,3.3810526315789473,2.736842105263158,0.20761245674740486,Low
21032,SPACE CADET WHITE,97,117.78,30,13,1.3816666666666668,3.926,3.2333333333333334,0.29988465974625145,Low
21033,JUMBO BAG CHARLIE AND LOLA TOYS,1932,4851.73,300,75,3.2029,16.17243333333333,6.44,1.7301038062283738,Very High
21034,REX CASH+CARRY JUMBO SHOPPER,1878,1784.1,871,480,0.95,2.0483352468427096,2.156142365097589,11.072664359861593,High
21035,SET/2 RED RETROSPOT TEA TOWELS ,2599,8536.85,394,151,4.550554156171285,21.667131979695434,6.596446700507614,3.4832756632064585,Very High
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,77,86.75,23,20,1.1656521739130437,3.7717391304347827,3.347826086956522,0.461361014994233,Low
21039,RED RETROSPOT SHOPPING BAG,523,1353.69,90,57,3.0876666666666663,15.041,5.811111111111111,1.314878892733564,High
21040,MODERN VINTAGE COTTON SHOPPING BAG,22,29.7,8,8,1.67,3.7125,2.75,0.1845444059976932,Low
21041,RED RETROSPOT OVEN GLOVE DOUBLE,914,3888.98,255,100,4.408677042801556,15.250901960784313,3.5843137254901962,2.306805074971165,Very High
21042,RED RETROSPOT APRON ,334,2199.52,131,71,7.234477611940299,16.790229007633588,2.549618320610687,1.637831603229527,High
21043,APRON MODERN VINTAGE COTTON,492,1139.86,90,52,2.9795555555555553,12.66511111111111,5.466666666666667,1.1995386389850058,High
21051,RIBBONS PURSE ,192,377.2,51,23,2.0466666666666664,7.3960784313725485,3.764705882352941,0.530565167243368,Medium
21054,NURSE'S BAG SOFT TOY,70,634.53,29,24,9.226896551724137,21.880344827586207,2.413793103448276,0.5536332179930795,Medium
21055,TOOL BOX SOFT TOY ,178,1764.6399999999999,105,63,10.455428571428572,16.80609523809524,1.6952380952380952,1.453287197231834,High
21056,DOCTOR'S BAG SOFT TOY,184,1765.3999999999999,72,46,10.123333333333333,24.519444444444442,2.5555555555555554,1.061130334486736,High
21058,PARTY INVITES WOODLAND,1154,965.66,122,68,0.9721774193548387,7.915245901639344,9.459016393442623,1.5686274509803921,High
21059,PARTY INVITES DINOSAURS,611,528.23,94,67,0.9231914893617021,5.619468085106383,6.5,1.5455594002306805,Medium
21060,PARTY INVITES BALLOON GIRL,405,359.28999999999996,71,47,0.946619718309859,5.060422535211267,5.704225352112676,1.0841983852364476,Medium
21061,PARTY INVITES FOOTBALL,488,451.7,83,49,1.0548192771084337,5.442168674698795,5.879518072289157,1.130334486735871,Medium
21062,PARTY INVITES SPACEMAN,538,457.38,74,55,0.8575675675675676,6.180810810810811,7.27027027027027,1.2687427912341407,Medium
21063,PARTY INVITES JAZZ HEARTS,528,458.31,102,64,0.9322549019607843,4.493235294117647,5.176470588235294,1.4763552479815456,Medium
21064,BOOM BOX SPEAKER BOYS,296,1281.2,101,40,4.858349514563107,12.685148514851486,2.9306930693069306,0.922722029988466,High
21065,BOOM BOX SPEAKER GIRLS,562,1160.58,90,31,4.37054347826087,12.895333333333333,6.2444444444444445,0.7151095732410611,High
21066,VINTAGE RED MUG,702,693.47,54,32,1.533148148148148,12.842037037037038,13.0,0.7381776239907728,High
21067,VINTAGE RED TEATIME MUG,317,504.15,76,30,1.7896103896103894,6.633552631578947,4.171052631578948,0.6920415224913495,Medium
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1638,1890.33,198,81,1.669396984924623,9.547121212121212,8.272727272727273,1.8685121107266434,High
21069,VINTAGE BILLBOARD TEA MUG,1949,2250.52,86,35,1.7434883720930232,26.168837209302325,22.662790697674417,0.8073817762399077,Very High
21070,VINTAGE BILLBOARD MUG ,1106,1184.98,107,51,1.6324074074074075,11.074579439252336,10.336448598130842,1.1764705882352942,High
21071,VINTAGE BILLBOARD DRINK ME MUG,991,1380.28,177,72,1.71072625698324,7.79819209039548,5.598870056497175,1.6608996539792389,High
21078,SET/20 STRAWBERRY PAPER NAPKINS ,2769,2531.04,313,148,1.2559047619047619,8.086389776357827,8.84664536741214,3.4140715109573243,Very High
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,13202,11312.56,986,427,1.0935721393034825,11.4731845841785,13.389452332657202,9.850057670126874,Very High
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,88,143.44,25,0,1.63,5.7376,3.52,0.0,Medium
21084,SET/6 COLLAGE PAPER CUPS,2610,773.14,181,90,0.5010869565217392,4.271491712707182,14.41988950276243,2.0761245674740483,High
21086,SET/6 RED SPOTTY PAPER CUPS,7121,4851.5,428,167,0.9603908045977011,11.335280373831775,16.63785046728972,3.8523644752018456,Very High
21087,SET/6 POSIES PAPER CUPS,141,74.57000000000001,16,10,0.6025,4.6606250000000005,8.8125,0.2306805074971165,Low
21088,SET/6 FRUIT SALAD PAPER CUPS,1678,428.28000000000003,103,67,0.41398058252427183,4.1580582524271845,16.29126213592233,1.5455594002306805,Medium
21089,SET/6 GREEN SPRING PAPER CUPS,233,48.989999999999995,25,23,0.2844,1.9595999999999998,9.32,0.530565167243368,Low
21090,SET/6 COLLAGE PAPER PLATES,2413,1274.19,217,98,0.638211009174312,5.871843317972351,11.119815668202765,2.260668973471742,High
21094,SET/6 RED SPOTTY PAPER PLATES,8758,6933.259999999999,527,179,0.9860338345864661,13.156091081593926,16.618595825426944,4.129181084198385,Very High
21095,SET/6 POSIES PAPER PLATES,125,118.72999999999999,14,9,0.9614285714285714,8.480714285714285,8.928571428571429,0.20761245674740486,Low
21096,SET/6 FRUIT SALAD  PAPER PLATES,1259,581.09,105,63,0.5745714285714285,5.534190476190476,11.99047619047619,1.453287197231834,Medium
21098,CHRISTMAS TOILET ROLL,3719,5078.76,248,115,1.6951538461538462,20.478870967741937,14.995967741935484,2.6528258362168398,Very High
21100,CHARLIE AND LOLA CHARLOTTE BAG,65,162.20999999999998,27,7,3.4099999999999997,6.007777777777777,2.4074074074074074,0.16147635524798157,Medium
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,237,702.5100000000001,53,30,3.8114814814814815,13.25490566037736,4.471698113207547,0.6920415224913495,High
21107,CREAM SLICE FLANNEL PINK SPOT ,901,2492.71,97,48,3.8324489795918364,25.6980412371134,9.288659793814434,1.107266435986159,Very High
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,10241,18056.280000000002,262,160,2.3184790874524714,68.91709923664123,39.087786259541986,3.690888119953864,Very High
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",936,2763.2,112,54,5.704310344827586,24.67142857142857,8.357142857142858,1.245674740484429,Very High
